loan_id,client_id,credit_default,housing_loan,personal_loan,credit_score
1L228285,8285,no,no,no,575
1L228286,8286,no,no,no,382
1L228287,8287,no,no,no,806
1L228288,8288,no,no,yes,617
1L228289,8289,no,yes,no,443
1L228290,8290,no,yes,no,849
1L228291,8291,no,no,no,485
1L228292,8292,no,yes,yes,504
1L228293,8293,no,yes,no,544
1L228294,8294,no,no,no,849
1L228295,8295,no,yes,no,355
1L228296,8296,no,yes,no,640
1L228297,8297,no,no,no,671
1L228298,8298,no,yes,no,653
1L228299,8299,no,yes,yes,509
1L228300,8300,no,yes,no,823
1L228301,8301,no,yes,no,823
1L228302,8302,no,yes,no,471
1L228303,8303,no,yes,no,403
1L228304,8304,no,yes,no,447
1L228305,8305,no,yes,yes,536
1L228306,8306,no,no,yes,567
1L228307,8307,no,no,no,735
1L228308,8308,no,no,no,628
1L228309,8309,unknown,no,no,456
1L228310,8310,unknown,yes,no,620
1L228311,8311,no,yes,no,752
1L228312,8312,no,yes,no,610
1L228313,8313,no,yes,yes,542
1L228314,8314,no,yes,no,516
1L228315,8315,no,yes,no,817
1L228316,8316,no,no,no,614
1L228317,8317,no,no,no,627
1L228318,8318,no,no,no,704
1L228319,8319,unknown,yes,no,572
1L228320,8320,no,yes,no,792
1L228321,8321,unknown,no,no,724
1L228322,8322,no,yes,no,575
1L228323,8323,no,yes,no,656
1L228324,8324,no,yes,no,626
1L228325,8325,no,yes,yes,448
1L228326,8326,no,unknown,unknown,362
1L228327,8327,no,no,no,540
1L228328,8328,no,yes,no,535
1L228329,8329,no,yes,no,486
1L228330,8330,no,no,no,596
1L228331,8331,unknown,no,no,563
1L228332,8332,no,yes,no,849
1L228333,8333,no,yes,no,699
1L228334,8334,no,no,no,477
1L228335,8335,unknown,no,no,530
1L228336,8336,no,yes,no,358
1L228337,8337,no,no,no,480
1L228338,8338,no,no,no,367
1L228339,8339,unknown,no,yes,648
1L228340,8340,unknown,yes,no,814
1L228341,8341,no,yes,yes,768
1L228342,8342,no,yes,no,371
1L228343,8343,no,yes,no,401
1L228344,8344,unknown,yes,no,342
1L228345,8345,no,no,no,838
1L228346,8346,no,yes,no,446
1L228347,8347,no,no,no,537
1L228348,8348,no,yes,no,830
1L228349,8349,no,yes,yes,423
1L228350,8350,unknown,yes,yes,380
1L228351,8351,no,yes,no,711
1L228352,8352,no,yes,yes,567
1L228353,8353,no,no,no,516
1L228354,8354,no,yes,no,328
1L228355,8355,no,yes,no,450
1L228356,8356,unknown,no,no,699
1L228357,8357,no,no,yes,441
1L228358,8358,no,no,yes,717
1L228359,8359,no,yes,no,708
1L228360,8360,no,yes,no,320
1L228361,8361,no,no,no,336
1L228362,8362,no,yes,yes,707
1L228363,8363,unknown,no,yes,740
1L228364,8364,unknown,no,no,578
1L228365,8365,no,yes,no,401
1L228366,8366,unknown,yes,no,372
1L228367,8367,no,no,no,611
1L228368,8368,no,no,no,734
1L228369,8369,no,no,yes,302
1L228370,8370,no,yes,no,749
1L228371,8371,no,no,no,461
1L228372,8372,no,yes,no,796
1L228373,8373,no,yes,no,745
1L228374,8374,no,yes,no,697
1L228375,8375,no,no,yes,746
1L228376,8376,no,no,no,744
1L228377,8377,no,no,no,589
1L228378,8378,no,no,no,608
1L228379,8379,no,yes,yes,321
1L228380,8380,no,yes,no,841
1L228381,8381,no,yes,no,490
1L228382,8382,no,yes,no,440
1L228383,8383,no,yes,no,724
1L228384,8384,no,yes,no,510
1L228385,8385,no,no,yes,816
1L228386,8386,unknown,no,yes,776
1L228387,8387,no,no,yes,384
1L228388,8388,no,yes,no,470
1L228389,8389,no,no,no,804
1L228390,8390,no,yes,no,642
1L228391,8391,unknown,yes,no,633
1L228392,8392,no,yes,no,353
1L228393,8393,no,yes,no,692
1L228394,8394,no,yes,no,794
1L228395,8395,no,no,no,786
1L228396,8396,no,yes,no,322
1L228397,8397,no,no,no,599
1L228398,8398,no,yes,yes,770
1L228399,8399,no,yes,no,482
1L228400,8400,no,yes,no,566
1L228401,8401,no,no,no,488
1L228402,8402,no,no,no,508
1L228403,8403,unknown,no,no,518
1L228404,8404,no,yes,no,771
1L228405,8405,no,yes,no,368
1L228406,8406,unknown,no,no,844
1L228407,8407,no,yes,no,597
1L228408,8408,no,yes,yes,437
1L228409,8409,no,no,no,416
1L228410,8410,no,yes,no,563
1L228411,8411,unknown,no,no,824
1L228412,8412,unknown,unknown,unknown,606
1L228413,8413,no,no,no,409
1L228414,8414,no,yes,no,350
1L228415,8415,no,yes,yes,586
1L228416,8416,no,yes,no,352
1L228417,8417,no,no,no,328
1L228418,8418,no,no,no,427
1L228419,8419,no,yes,yes,746
1L228420,8420,no,yes,no,537
1L228421,8421,no,yes,no,776
1L228422,8422,unknown,yes,no,479
1L228423,8423,no,no,no,341
1L228424,8424,no,yes,no,819
1L228425,8425,no,yes,no,589
1L228426,8426,no,yes,no,318
1L228427,8427,no,no,no,630
1L228428,8428,no,no,no,456
1L228429,8429,no,no,no,466
1L228430,8430,unknown,yes,no,837
1L228431,8431,unknown,yes,no,528
1L228432,8432,no,no,no,798
1L228433,8433,no,yes,no,308
1L228434,8434,no,no,no,808
1L228435,8435,no,yes,yes,478
1L228436,8436,no,no,no,385
1L228437,8437,no,yes,no,738
1L228438,8438,no,no,no,352
1L228439,8439,no,no,no,489
1L228440,8440,unknown,no,no,349
1L228441,8441,no,yes,no,634
1L228442,8442,no,no,no,785
1L228443,8443,no,yes,no,654
1L228444,8444,unknown,yes,no,400
1L228445,8445,no,yes,no,550
1L228446,8446,no,yes,no,558
1L228447,8447,no,yes,no,787
1L228448,8448,no,no,no,794
1L228449,8449,unknown,yes,no,722
1L228450,8450,unknown,yes,no,411
1L228451,8451,no,no,no,604
1L228452,8452,no,yes,no,721
1L228453,8453,no,no,no,793
1L228454,8454,no,no,no,353
1L228455,8455,unknown,yes,yes,802
1L228456,8456,no,yes,no,756
1L228457,8457,unknown,no,no,420
1L228458,8458,unknown,no,no,357
1L228459,8459,no,no,yes,328
1L228460,8460,no,no,yes,643
1L228461,8461,unknown,no,no,303
1L228462,8462,unknown,no,no,626
1L228463,8463,no,no,no,813
1L228464,8464,no,yes,no,436
1L228465,8465,no,no,no,316
1L228466,8466,no,yes,no,446
1L228467,8467,no,no,no,466
1L228468,8468,unknown,yes,no,335
1L228469,8469,no,no,no,525
1L228470,8470,unknown,no,no,518
1L228471,8471,no,no,no,429
1L228472,8472,no,yes,no,749
1L228473,8473,no,yes,no,822
1L228474,8474,no,yes,no,381
1L228475,8475,no,yes,no,482
1L228476,8476,unknown,yes,no,602
1L228477,8477,no,no,no,352
1L228478,8478,no,no,yes,845
1L228479,8479,unknown,no,no,307
1L228480,8480,no,no,no,490
1L228481,8481,unknown,no,no,731
1L228482,8482,no,no,no,660
1L228483,8483,no,yes,no,312
1L228484,8484,unknown,yes,no,469
1L228485,8485,no,no,no,633
1L228486,8486,no,no,no,642
1L228487,8487,no,yes,yes,365
1L228488,8488,no,no,no,612
1L228489,8489,no,yes,no,832
1L228490,8490,no,yes,no,356
1L228491,8491,no,no,no,684
1L228492,8492,no,no,no,715
1L228493,8493,no,yes,yes,792
1L228494,8494,no,yes,yes,820
1L228495,8495,no,no,no,733
1L228496,8496,unknown,yes,no,506
1L228497,8497,no,yes,no,847
1L228498,8498,no,yes,yes,796
1L228499,8499,no,no,no,563
1L228500,8500,no,yes,no,542
1L228501,8501,no,no,no,651
1L228502,8502,no,yes,no,583
1L228503,8503,unknown,yes,no,449
1L228504,8504,unknown,no,no,635
1L228505,8505,no,no,no,424
1L228506,8506,no,yes,no,847
1L228507,8507,no,no,no,695
1L228508,8508,no,no,no,679
1L228509,8509,no,no,no,735
1L228510,8510,unknown,yes,yes,657
1L228511,8511,no,no,no,816
1L228512,8512,no,no,no,577
1L228513,8513,no,yes,yes,424
1L228514,8514,unknown,yes,no,496
1L228515,8515,unknown,no,no,792
1L228516,8516,no,yes,no,775
1L228517,8517,no,yes,no,370
1L228518,8518,no,yes,no,387
1L228519,8519,unknown,yes,no,352
1L228520,8520,unknown,yes,yes,799
1L228521,8521,no,no,no,423
1L228522,8522,no,no,no,454
1L228523,8523,no,yes,no,499
1L228524,8524,unknown,yes,yes,354
1L228525,8525,no,yes,yes,488
1L228526,8526,no,no,no,760
1L228527,8527,no,no,no,487
1L228528,8528,unknown,no,no,578
1L228529,8529,no,no,no,384
1L228530,8530,no,no,no,599
1L228531,8531,no,yes,no,473
1L228532,8532,no,yes,no,774
1L228533,8533,unknown,yes,no,688
1L228534,8534,no,yes,no,499
1L228535,8535,no,yes,yes,453
1L228536,8536,no,yes,no,391
1L228537,8537,unknown,no,no,714
1L228538,8538,no,yes,no,838
1L228539,8539,no,no,no,706
1L228540,8540,no,yes,yes,576
1L228541,8541,no,no,no,301
1L228542,8542,unknown,yes,no,495
1L228543,8543,no,no,no,316
1L228544,8544,no,yes,yes,597
1L228545,8545,unknown,yes,no,619
1L228546,8546,no,no,no,733
1L228547,8547,unknown,no,no,466
1L228548,8548,no,yes,no,370
1L228549,8549,no,yes,no,617
1L228550,8550,no,yes,yes,499
1L228551,8551,unknown,yes,no,629
1L228552,8552,no,no,no,799
1L228553,8553,unknown,yes,no,627
1L228554,8554,no,yes,no,778
1L228555,8555,no,yes,no,507
1L228556,8556,no,no,no,353
1L228557,8557,no,yes,no,514
1L228558,8558,unknown,no,no,651
1L228559,8559,no,no,no,381
1L228560,8560,no,yes,no,795
1L228561,8561,no,no,no,595
1L228562,8562,no,no,no,437
1L228563,8563,no,yes,no,352
1L228564,8564,no,no,no,708
1L228565,8565,unknown,yes,no,817
1L228566,8566,unknown,no,no,567
1L228567,8567,no,yes,no,355
1L228568,8568,no,no,no,568
1L228569,8569,no,no,no,832
1L228570,8570,no,no,no,644
1L228571,8571,no,no,no,533
1L228572,8572,no,yes,no,506
1L228573,8573,unknown,no,no,545
1L228574,8574,unknown,no,no,631
1L228575,8575,no,no,no,839
1L228576,8576,unknown,yes,no,348
1L228577,8577,no,no,no,433
1L228578,8578,no,yes,no,528
1L228579,8579,no,yes,no,565
1L228580,8580,no,yes,no,465
1L228581,8581,no,no,no,437
1L228582,8582,unknown,no,yes,527
1L228583,8583,unknown,yes,no,690
1L228584,8584,no,no,no,649
1L228585,8585,unknown,no,yes,705
1L228586,8586,unknown,no,no,311
1L228587,8587,unknown,yes,yes,718
1L228588,8588,unknown,no,no,660
1L228589,8589,unknown,no,no,669
1L228590,8590,no,yes,no,503
1L228591,8591,no,yes,no,487
1L228592,8592,no,yes,no,807
1L228593,8593,no,no,no,417
1L228594,8594,no,no,no,354
1L228595,8595,no,no,no,689
1L228596,8596,no,yes,no,325
1L228597,8597,no,no,no,324
1L228598,8598,no,no,no,758
1L228599,8599,no,yes,no,663
1L228600,8600,unknown,yes,yes,798
1L228601,8601,no,yes,no,446
1L228602,8602,unknown,yes,yes,637
1L228603,8603,no,yes,no,670
1L228604,8604,no,no,no,663
1L228605,8605,no,yes,no,477
1L228606,8606,unknown,yes,yes,351
1L228607,8607,no,yes,no,349
1L228608,8608,no,yes,no,524
1L228609,8609,unknown,no,no,371
1L228610,8610,unknown,yes,no,705
1L228611,8611,no,yes,no,521
1L228612,8612,no,yes,no,610
1L228613,8613,no,no,no,761
1L228614,8614,no,unknown,unknown,306
1L228615,8615,unknown,no,no,471
1L228616,8616,unknown,yes,no,430
1L228617,8617,no,no,no,787
1L228618,8618,no,no,no,343
1L228619,8619,unknown,yes,no,785
1L228620,8620,no,no,no,351
1L228621,8621,no,yes,no,416
1L228622,8622,no,no,no,395
1L228623,8623,no,no,yes,761
1L228624,8624,no,no,no,366
1L228625,8625,no,unknown,unknown,713
1L228626,8626,no,no,no,468
1L228627,8627,no,yes,yes,806
1L228628,8628,no,no,no,481
1L228629,8629,no,yes,no,828
1L228630,8630,unknown,no,no,757
1L228631,8631,no,yes,yes,397
1L228632,8632,unknown,yes,no,819
1L228633,8633,no,no,no,439
1L228634,8634,no,no,no,492
1L228635,8635,no,yes,no,372
1L228636,8636,no,no,yes,675
1L228637,8637,no,no,yes,624
1L228638,8638,no,no,no,412
1L228639,8639,no,no,no,673
1L228640,8640,no,no,no,503
1L228641,8641,no,yes,no,325
1L228642,8642,no,yes,no,426
1L228643,8643,no,no,yes,421
1L228644,8644,no,yes,no,650
1L228645,8645,unknown,yes,no,749
1L228646,8646,no,yes,no,724
1L228647,8647,no,no,yes,527
1L228648,8648,unknown,no,no,803
1L228649,8649,no,yes,no,355
1L228650,8650,unknown,no,yes,510
1L228651,8651,no,no,no,520
1L228652,8652,unknown,no,no,328
1L228653,8653,no,yes,no,351
1L228654,8654,no,no,no,774
1L228655,8655,no,no,yes,502
1L228656,8656,no,no,no,326
1L228657,8657,no,yes,no,786
1L228658,8658,no,yes,no,542
1L228659,8659,no,yes,yes,604
1L228660,8660,no,yes,no,438
1L228661,8661,no,unknown,unknown,815
1L228662,8662,no,no,no,834
1L228663,8663,no,yes,no,699
1L228664,8664,no,yes,yes,457
1L228665,8665,no,no,no,835
1L228666,8666,unknown,yes,no,518
1L228667,8667,no,yes,no,784
1L228668,8668,no,yes,no,707
1L228669,8669,no,yes,no,562
1L228670,8670,unknown,yes,yes,629
1L228671,8671,no,no,no,602
1L228672,8672,no,yes,no,642
1L228673,8673,no,yes,no,706
1L228674,8674,no,yes,no,559
1L228675,8675,no,yes,no,522
1L228676,8676,no,no,no,693
1L228677,8677,no,yes,no,811
1L228678,8678,unknown,no,no,797
1L228679,8679,no,no,no,332
1L228680,8680,no,yes,no,696
1L228681,8681,no,yes,no,745
1L228682,8682,no,no,yes,686
1L228683,8683,no,no,no,365
1L228684,8684,unknown,yes,no,547
1L228685,8685,no,no,no,542
1L228686,8686,no,yes,no,615
1L228687,8687,no,yes,no,357
1L228688,8688,no,yes,yes,515
1L228689,8689,no,yes,no,832
1L228690,8690,no,no,no,825
1L228691,8691,no,yes,no,405
1L228692,8692,no,yes,no,541
1L228693,8693,no,yes,no,553
1L228694,8694,no,yes,yes,558
1L228695,8695,no,no,no,754
1L228696,8696,no,yes,no,692
1L228697,8697,no,no,no,788
1L228698,8698,no,yes,no,721
1L228699,8699,unknown,yes,no,788
1L228700,8700,no,yes,no,847
1L228701,8701,no,no,yes,732
1L228702,8702,no,no,no,648
1L228703,8703,unknown,no,no,607
1L228704,8704,no,unknown,unknown,523
1L228705,8705,no,no,no,844
1L228706,8706,no,no,yes,488
1L228707,8707,no,unknown,unknown,572
1L228708,8708,no,yes,no,565
1L228709,8709,no,yes,no,604
1L228710,8710,no,no,no,354
1L228711,8711,no,yes,no,724
1L228712,8712,no,yes,no,827
1L228713,8713,no,unknown,unknown,370
1L228714,8714,no,no,no,369
1L228715,8715,no,no,no,670
1L228716,8716,no,no,no,317
1L228717,8717,no,no,yes,369
1L228718,8718,no,no,no,627
1L228719,8719,unknown,no,no,502
1L228720,8720,unknown,no,no,787
1L228721,8721,no,no,no,769
1L228722,8722,no,no,no,406
1L228723,8723,unknown,no,no,755
1L228724,8724,unknown,yes,no,537
1L228725,8725,no,yes,no,763
1L228726,8726,no,yes,no,741
1L228727,8727,no,yes,no,344
1L228728,8728,no,no,no,711
1L228729,8729,unknown,no,no,668
1L228730,8730,no,yes,no,520
1L228731,8731,unknown,yes,no,698
1L228732,8732,no,yes,no,809
1L228733,8733,no,yes,no,797
1L228734,8734,no,no,no,414
1L228735,8735,no,no,no,837
1L228736,8736,no,no,no,819
1L228737,8737,no,no,no,650
1L228738,8738,no,yes,yes,555
1L228739,8739,no,yes,yes,478
1L228740,8740,unknown,no,no,324
1L228741,8741,no,no,no,788
1L228742,8742,no,yes,yes,595
1L228743,8743,unknown,yes,no,375
1L228744,8744,no,no,no,491
1L228745,8745,no,yes,yes,620
1L228746,8746,unknown,no,no,848
1L228747,8747,no,no,yes,776
1L228748,8748,no,yes,no,347
1L228749,8749,no,no,no,332
1L228750,8750,no,yes,no,789
1L228751,8751,no,yes,no,777
1L228752,8752,unknown,no,no,579
1L228753,8753,no,yes,no,616
1L228754,8754,no,yes,no,837
1L228755,8755,no,yes,no,385
1L228756,8756,no,yes,no,724
1L228757,8757,no,yes,no,793
1L228758,8758,no,yes,no,760
1L228759,8759,no,yes,no,399
1L228760,8760,no,yes,no,390
1L228761,8761,no,no,no,764
1L228762,8762,no,yes,yes,686
1L228763,8763,no,yes,no,611
1L228764,8764,no,yes,no,585
1L228765,8765,unknown,no,no,770
1L228766,8766,no,no,no,402
1L228767,8767,unknown,yes,yes,520
1L228768,8768,no,unknown,unknown,474
1L228769,8769,unknown,no,no,811
1L228770,8770,no,yes,no,767
1L228771,8771,no,yes,no,810
1L228772,8772,no,yes,yes,628
1L228773,8773,no,yes,no,461
1L228774,8774,unknown,no,yes,816
1L228775,8775,no,yes,no,765
1L228776,8776,no,no,no,480
1L228777,8777,no,yes,no,780
1L228778,8778,no,no,no,796
1L228779,8779,no,yes,no,714
1L228780,8780,unknown,yes,no,707
1L228781,8781,no,yes,no,354
1L228782,8782,no,unknown,unknown,555
1L228783,8783,unknown,yes,no,791
1L228784,8784,no,yes,no,839
1L228785,8785,no,yes,no,742
1L228786,8786,no,no,no,472
1L228787,8787,no,no,no,631
1L228788,8788,no,yes,no,537
1L228789,8789,no,no,no,781
1L228790,8790,no,yes,no,514
1L228791,8791,no,no,no,508
1L228792,8792,no,yes,no,628
1L228793,8793,no,yes,no,479
1L228794,8794,no,no,no,566
1L228795,8795,unknown,no,no,789
1L228796,8796,no,no,no,668
1L228797,8797,no,no,no,463
1L228798,8798,no,yes,no,303
1L228799,8799,no,yes,no,732
1L228800,8800,no,yes,no,479
1L228801,8801,unknown,no,no,815
1L228802,8802,unknown,unknown,unknown,352
1L228803,8803,no,no,no,467
1L228804,8804,no,yes,no,476
1L228805,8805,unknown,no,yes,395
1L228806,8806,no,no,no,528
1L228807,8807,no,yes,yes,452
1L228808,8808,no,yes,yes,533
1L228809,8809,no,yes,no,486
1L228810,8810,no,no,yes,643
1L228811,8811,no,no,no,311
1L228812,8812,no,no,no,658
1L228813,8813,no,yes,yes,417
1L228814,8814,no,yes,yes,828
1L228815,8815,no,no,no,547
1L228816,8816,no,yes,no,838
1L228817,8817,no,unknown,unknown,808
1L228818,8818,no,no,no,682
1L228819,8819,no,no,no,399
1L228820,8820,no,no,yes,833
1L228821,8821,no,no,no,491
1L228822,8822,no,no,yes,461
1L228823,8823,no,no,no,838
1L228824,8824,no,yes,no,742
1L228825,8825,no,yes,no,314
1L228826,8826,unknown,no,no,781
1L228827,8827,no,yes,yes,364
1L228828,8828,no,yes,no,576
1L228829,8829,no,unknown,unknown,560
1L228830,8830,no,yes,no,715
1L228831,8831,no,no,no,603
1L228832,8832,no,yes,no,459
1L228833,8833,unknown,no,no,531
1L228834,8834,no,yes,no,707
1L228835,8835,no,yes,no,729
1L228836,8836,no,yes,yes,387
1L228837,8837,no,yes,no,331
1L228838,8838,no,no,yes,662
1L228839,8839,unknown,no,no,793
1L228840,8840,no,no,no,516
1L228841,8841,no,yes,no,798
1L228842,8842,unknown,yes,no,697
1L228843,8843,no,no,no,665
1L228844,8844,no,no,no,808
1L228845,8845,no,yes,no,570
1L228846,8846,no,yes,no,746
1L228847,8847,unknown,no,no,736
1L228848,8848,no,no,no,544
1L228849,8849,no,no,no,601
1L228850,8850,no,yes,no,383
1L228851,8851,no,yes,no,602
1L228852,8852,no,yes,yes,615
1L228853,8853,no,yes,no,697
1L228854,8854,unknown,yes,no,498
1L228855,8855,no,yes,no,687
1L228856,8856,unknown,no,no,667
1L228857,8857,no,no,no,720
1L228858,8858,no,yes,no,463
1L228859,8859,no,yes,no,741
1L228860,8860,no,no,no,331
1L228861,8861,no,no,no,426
1L228862,8862,no,yes,no,386
1L228863,8863,no,yes,yes,465
1L228864,8864,unknown,no,no,467
1L228865,8865,no,yes,yes,776
1L228866,8866,no,yes,yes,662
1L228867,8867,no,yes,no,710
1L228868,8868,no,no,no,828
1L228869,8869,no,yes,no,618
1L228870,8870,no,no,yes,667
1L228871,8871,no,yes,no,512
1L228872,8872,no,no,no,588
1L228873,8873,no,no,no,686
1L228874,8874,no,no,no,339
1L228875,8875,no,yes,no,553
1L228876,8876,no,yes,yes,607
1L228877,8877,no,yes,no,779
1L228878,8878,unknown,no,no,428
1L228879,8879,no,no,no,409
1L228880,8880,no,yes,no,434
1L228881,8881,no,yes,no,623
1L228882,8882,no,yes,no,779
1L228883,8883,no,yes,no,576
1L228884,8884,unknown,no,no,773
1L228885,8885,no,no,no,606
1L228886,8886,unknown,yes,no,502
1L228887,8887,no,yes,no,493
1L228888,8888,no,yes,no,682
1L228889,8889,no,yes,no,415
1L228890,8890,unknown,yes,no,423
1L228891,8891,no,yes,no,788
1L228892,8892,no,yes,yes,720
1L228893,8893,unknown,yes,yes,478
1L228894,8894,unknown,no,yes,364
1L228895,8895,no,no,no,749
1L228896,8896,no,no,no,770
1L228897,8897,no,no,no,458
1L228898,8898,no,yes,no,769
1L228899,8899,no,no,no,421
1L228900,8900,no,yes,no,535
1L228901,8901,no,no,no,530
1L228902,8902,unknown,yes,no,471
1L228903,8903,no,yes,yes,329
1L228904,8904,no,no,yes,797
1L228905,8905,no,yes,no,301
1L228906,8906,no,yes,no,674
1L228907,8907,no,no,no,542
1L228908,8908,no,yes,no,320
1L228909,8909,no,yes,yes,303
1L228910,8910,unknown,unknown,unknown,363
1L228911,8911,no,yes,no,748
1L228912,8912,no,yes,no,672
1L228913,8913,no,yes,no,423
1L228914,8914,no,unknown,unknown,493
1L228915,8915,no,yes,no,341
1L228916,8916,unknown,yes,no,476
1L228917,8917,no,no,no,349
1L228918,8918,no,no,no,417
1L228919,8919,unknown,yes,no,525
1L228920,8920,no,no,no,335
1L228921,8921,no,yes,no,495
1L228922,8922,no,yes,no,502
1L228923,8923,no,yes,yes,791
1L228924,8924,no,yes,yes,453
1L228925,8925,unknown,no,no,474
1L228926,8926,unknown,no,no,561
1L228927,8927,no,yes,yes,756
1L228928,8928,no,yes,no,430
1L228929,8929,no,yes,yes,648
1L228930,8930,no,no,no,437
1L228931,8931,no,no,no,511
1L228932,8932,no,no,no,545
1L228933,8933,no,no,no,304
1L228934,8934,no,yes,no,835
1L228935,8935,unknown,yes,yes,427
1L228936,8936,no,no,no,799
1L228937,8937,no,no,yes,419
1L228938,8938,no,yes,no,845
1L228939,8939,no,yes,no,341
1L228940,8940,no,yes,no,438
1L228941,8941,no,yes,no,471
1L228942,8942,unknown,yes,no,773
1L228943,8943,no,no,no,485
1L228944,8944,no,no,no,785
1L228945,8945,unknown,no,yes,660
1L228946,8946,no,yes,no,745
1L228947,8947,no,yes,no,834
1L228948,8948,no,yes,no,321
1L228949,8949,no,no,no,762
1L228950,8950,no,yes,yes,592
1L228951,8951,no,yes,no,514
1L228952,8952,no,yes,no,771
1L228953,8953,no,yes,no,694
1L228954,8954,no,no,no,798
1L228955,8955,no,yes,yes,686
1L228956,8956,unknown,yes,no,741
1L228957,8957,no,no,no,375
1L228958,8958,no,no,no,691
1L228959,8959,no,yes,yes,543
1L228960,8960,no,yes,no,394
1L228961,8961,no,yes,no,349
1L228962,8962,no,yes,yes,356
1L228963,8963,no,no,no,346
1L228964,8964,unknown,yes,no,306
1L228965,8965,no,no,no,675
1L228966,8966,no,no,no,830
1L228967,8967,no,no,yes,452
1L228968,8968,no,no,no,729
1L228969,8969,no,yes,no,759
1L228970,8970,no,no,no,385
1L228971,8971,no,no,no,768
1L228972,8972,no,yes,no,320
1L228973,8973,no,yes,yes,400
1L228974,8974,no,yes,no,753
1L228975,8975,no,no,no,484
1L228976,8976,no,no,no,813
